id,timestamp,android_id,package_name,video_id,video_title,learning_event_type
0,1727708363159,e387e38700000002,ai.elimu.analytics,7,akili and me - letter g,VIDEO_OPENED
0,1727708375497,e387e38700000002,ai.elimu.analytics,7,akili and me - letter g,VIDEO_CLOSED_BEFORE_COMPLETION
0,1727708363159,e387e38700000002,ai.elimu.analytics,3,akili and me - letter c,VIDEO_OPENED
0,1727708371494,e387e38700000002,ai.elimu.analytics,3,akili and me - letter c,VIDEO_COMPLETED
0,1727708363160,e387e38700000002,ai.elimu.analytics,6,akili and me - letter f,VIDEO_OPENED
0,1727708385872,e387e38700000002,ai.elimu.analytics,6,akili and me - letter f,VIDEO_COMPLETED
0,1727708363160,e387e38700000002,ai.elimu.analytics,2,akili and me - letter b,VIDEO_OPENED
0,1727708377653,e387e38700000002,ai.elimu.analytics,2,akili and me - letter b,VIDEO_CLOSED_BEFORE_COMPLETION
0,1727708363160,e387e38700000002,ai.elimu.analytics,36,akili and me - letter l,VIDEO_OPENED
0,1727708416421,e387e38700000002,ai.elimu.analytics,36,akili and me - letter l,VIDEO_COMPLETED
0,1727708363160,e387e38700000002,ai.elimu.analytics,33,akili and me - letter i,VIDEO_OPENED
0,1727708420297,e387e38700000002,ai.elimu.analytics,33,akili and me - letter i,VIDEO_COMPLETED
