id,timestamp,android_id,package_name,video_id,video_title,learning_event_type
0,1726896840,e387e38700000002,ai.elimu.analytics,42,one small step,
0,1726896840,e387e38700000002,ai.elimu.analytics,7,akili and me - letter g,
0,1726896840,e387e38700000002,ai.elimu.analytics,2,akili and me - letter b,
0,1726896840,e387e38700000002,ai.elimu.analytics,5,akili and me - letter e,
0,1726896840,e387e38700000002,ai.elimu.analytics,4,akili and me - letter d,
0,1726896840,e387e38700000002,ai.elimu.analytics,14,akili and me - counting compilation,
0,1726896840,e387e38700000002,ai.elimu.analytics,7,akili and me - letter g,
0,1726896840,e387e38700000002,ai.elimu.analytics,10,akili and me - music,
0,1726896840,e387e38700000002,ai.elimu.analytics,35,akili and me - letter k,
0,1726896840,e387e38700000002,ai.elimu.analytics,11,akili and me - art - drawing rectangles,
0,1726896840,e387e38700000002,ai.elimu.analytics,13,akili and me - the rectangle song,
0,1726896840,e387e38700000002,ai.elimu.analytics,9,akili and me - jump jump jump,
0,1726896840,e387e38700000002,ai.elimu.analytics,13,akili and me - the rectangle song,
0,1726896840,e387e38700000002,ai.elimu.analytics,1,akili and me - letter a,
0,1726896840,e387e38700000002,ai.elimu.analytics,5,akili and me - letter e,
0,1726896840,e387e38700000002,ai.elimu.analytics,10,akili and me - music,
0,1726896840,e387e38700000002,ai.elimu.analytics,33,akili and me - letter i,
